sub_c,eval,bas,area,baths,area_room,kit,garage,porch,ex_eval,age_feat,utilities
6.0,8.0,0.0,988.0,1.0,247.0,35362.72108843538,0.6506758077521055,0.0,2.0,56.0,4.0
7.0,11.0,139.43939957008686,2630.0,4.0,328.75,79931.74061433447,1.1928041134884475,66.0,2.9730604631816893,12.0,4.0
6.0,9.0,68.88726176463967,1196.0,2.0,199.33333333333334,35362.72108843538,0.32533790387605277,44.0,2.0,54.0,3.0
7.0,12.0,0.0,1389.0,2.0,231.5,35362.72108843538,0.19280411348844745,126.0,2.0269395368183107,41.35273496341672,4.0
3.0,10.0,272.63152072859305,1644.0,4.0,328.8,79931.74061433447,0.7952027423256317,476.0,2.9730604631816893,21.0,4.0
6.0,7.0,29.567058944682515,907.0,1.0,181.4,35362.72108843538,0.19280411348844745,0.0,2.0,53.0,5.0
6.0,10.0,93.9023948423303,1208.0,3.0,201.33333333333334,79931.74061433447,0.6506758077521055,159.0,2.9730604631816893,3.0,5.0
6.0,9.0,154.91662814222173,1412.0,3.0,235.33333333333334,79931.74061433447,0.5061488731785793,169.0,2.0,22.0,4.0
2.0,9.0,45.45626480252628,987.0,2.0,246.75,35362.72108843538,0.19280411348844745,0.0,2.0,39.0,4.0
4.0,10.0,0.0,1198.0,1.0,171.14285714285714,35362.72108843538,0.0,98.0,2.0,51.5981158075327,4.0
2.0,8.0,55.32274088369477,1365.0,3.0,227.5,35362.72108843538,0.3856082269768949,276.0,2.0,39.0,5.0
7.0,9.0,0.0,1604.0,3.0,229.14285714285714,35362.72108843538,0.7952027423256317,36.0,2.0,12.507668151378624,5.0
1.0,8.0,78.94022559447701,630.0,2.0,210.0,35362.72108843538,0.0,88.0,2.0269395368183107,38.0,4.0
7.0,10.0,63.357409705732195,1661.0,4.0,276.8333333333333,79931.74061433447,0.6506758077521055,219.0,2.9730604631816893,14.0,5.0
4.0,11.0,0.0,1118.0,1.0,186.33333333333334,35362.72108843538,0.3856082269768949,0.0,2.0,75.23004454135874,3.0
1.0,10.0,0.0,904.0,1.0,226.0,35362.72108843538,0.19280411348844745,105.0,2.9730604631816893,45.5981158075327,4.0
1.0,8.0,34.77211714780641,694.0,1.0,173.5,79931.74061433447,0.19280411348844745,34.0,2.0,53.182465472697565,3.0
4.0,11.0,0.0,1196.0,1.0,170.85714285714286,79931.74061433447,0.3856082269768949,46.0,2.0,50.61345211028995,4.0
6.0,13.0,345.2279383878903,2402.0,3.0,240.2,92690.0,1.1928041134884475,242.0,3.9461209263633785,2.0,5.0
2.0,6.0,15.621920461850117,1440.0,2.0,180.0,43420.51282051282,0.0,0.0,2.0,55.0,2.0
4.0,9.0,0.0,1573.0,2.0,196.625,35362.72108843538,0.3856082269768949,0.0,2.0,49.47542538547471,4.0
3.0,10.0,0.0,1258.0,2.0,209.66666666666666,79931.74061433447,1.1928041134884475,160.0,2.9730604631816893,3.5076681513786245,5.0
7.0,10.0,90.7911709168314,1908.0,4.0,238.5,79931.74061433447,0.5061488731785793,277.0,3.0,15.507668151378624,5.0
6.0,9.0,0.0,1689.0,1.0,241.28571428571428,35362.72108843538,0.5061488731785793,0.0,2.0,54.0,3.0
6.0,9.0,27.907178407540556,1888.0,3.0,314.6666666666667,79931.74061433447,0.7952027423256317,0.0,2.9730604631816893,26.276053449630478,5.0
7.0,10.0,0.0,1886.0,3.0,188.6,79931.74061433447,0.7952027423256317,89.0,2.9730604631816893,11.507668151378624,4.0
4.0,9.0,0.0,1376.0,2.0,196.57142857142858,35362.72108843538,0.19280411348844745,0.0,2.0,66.59968596792211,4.0
4.0,7.0,38.87861408174728,1183.0,2.0,197.16666666666666,35362.72108843538,0.19280411348844745,176.0,2.0269395368183107,35.414080174445715,5.0
1.0,11.0,0.0,813.0,1.0,162.6,79931.74061433447,0.19280411348844745,113.0,2.0,43.07511135339682,4.0
6.0,10.0,112.79220030668081,1533.0,3.0,306.6,79931.74061433447,0.5061488731785793,254.0,2.0,35.0,4.0
7.0,9.0,111.73469374339402,1756.0,4.0,250.85714285714286,35362.72108843538,0.7952027423256317,266.0,2.9730604631816893,13.507668151378626,5.0
7.0,11.0,0.0,1590.0,3.0,265.0,79931.74061433447,0.6506758077521055,30.0,2.9730604631816893,2.0,5.0
2.0,8.0,188.63762602805477,1728.0,4.0,216.0,35362.72108843538,0.3856082269768949,0.0,2.0,34.0,4.0
6.0,10.0,107.59157250417073,1242.0,2.0,207.0,35362.72108843538,0.5061488731785793,0.0,2.0,37.0,3.0
3.0,8.0,0.0,1344.0,1.0,192.0,35362.72108843538,0.5784123404653423,96.0,2.0,77.26071714687323,2.0
6.0,7.0,183.92183069738365,1663.0,2.0,277.1666666666667,79931.74061433447,0.7952027423256317,361.0,2.0,36.30672605514498,5.0
3.0,12.0,0.0,1666.0,1.0,238.0,79931.74061433447,0.19280411348844745,255.0,2.0269395368183107,50.04443874788233,3.0
4.0,7.0,17.624223759847087,1203.0,2.0,240.6,79931.74061433447,0.19280411348844745,248.0,2.0,60.0,4.0
7.0,11.0,76.93208252142723,1935.0,4.0,241.875,35362.72108843538,0.7349324192247895,150.0,2.9730604631816893,1.0,5.0
3.0,12.0,48.57995126537499,1135.0,2.0,189.16666666666666,79931.74061433447,0.5301351615504211,256.0,3.0,39.044438747882324,5.0
6.0,8.0,56.130237113336285,864.0,1.0,172.8,35362.72108843538,0.19280411348844745,236.0,2.0,45.0,4.0
3.0,10.0,31.05674024708189,1660.0,2.0,276.6666666666667,35362.72108843538,0.19280411348844745,0.0,2.0,45.967757234096084,2.0
6.0,8.0,73.44401380197202,1040.0,2.0,208.0,35362.72108843538,0.0,0.0,2.0,32.0,4.0
3.0,10.0,0.0,1414.0,2.0,235.66666666666666,79931.74061433447,0.7952027423256317,164.0,2.9730604631816893,6.0,5.0
6.0,10.0,131.5232058041573,1277.0,2.0,255.4,35362.72108843538,0.5061488731785793,176.0,2.0269395368183107,40.0,4.0
3.0,9.0,36.772704709735,1644.0,2.0,234.85714285714286,79931.74061433447,0.25307443658928963,168.0,2.0,41.90641202306709,5.0
6.0,11.0,0.0,1634.0,2.0,233.42857142857142,79931.74061433447,0.9760137116281583,44.0,2.9730604631816893,4.0,5.0
7.0,9.0,60.24460873920589,1710.0,3.0,244.28571428571428,79931.74061433447,0.6506758077521055,214.0,2.9730604631816893,17.0,5.0
3.0,11.0,59.09482241686387,1502.0,3.0,375.5,79931.74061433447,0.6506758077521055,194.0,2.9730604631816893,25.0,4.0
7.0,10.0,0.0,1969.0,3.0,246.125,35362.72108843538,0.6506758077521055,276.0,2.0,33.0,4.0
1.0,9.0,82.43601318473267,1072.0,2.0,214.4,35362.72108843538,0.46986483844957894,28.0,2.0,5.0,5.0
6.0,11.0,264.82012193448446,1976.0,3.0,282.2857142857143,79931.74061433447,0.9760137116281583,313.0,2.9730604631816893,3.5076681513786245,5.0
3.0,11.0,199.57954343668538,1652.0,3.0,275.3333333333333,92690.0,0.6506758077521055,144.0,2.9730604631816893,10.0,5.0
6.0,8.0,78.65888519239907,970.0,2.0,194.0,35362.72108843538,0.3856082269768949,216.0,2.0,47.0,4.0
6.0,9.0,178.52156232162153,1493.0,3.0,213.28571428571428,79931.74061433447,0.7952027423256317,179.0,2.0,12.507668151378624,5.0
7.0,12.0,0.0,2643.0,3.0,293.6666666666667,92690.0,1.102398628837184,498.0,3.9461209263633785,4.0,5.0
6.0,11.0,252.65801263082668,1718.0,3.0,245.42857142857142,79931.74061433447,0.9760137116281583,252.0,2.9730604631816893,2.5076681513786245,5.0
1.0,8.0,14.464716519773594,1131.0,1.0,161.57142857142858,35362.72108843538,0.3856082269768949,72.0,2.0,41.98309353685333,4.0
6.0,12.0,247.361610192137,1850.0,3.0,231.25,79931.74061433447,1.1928041134884475,631.0,2.9730604631816893,5.507668151378624,5.0
6.0,12.0,307.3875044972868,1792.0,3.0,298.6666666666667,92690.0,1.1928041134884475,255.0,2.9730604631816893,6.507668151378625,5.0
3.0,12.0,35.11995652701643,1826.0,3.0,260.85714285714283,92690.0,0.25307443658928963,0.0,2.9730604631816893,50.69013362407619,5.0
3.0,9.0,141.7108993283231,1216.0,3.0,243.2,35362.72108843538,0.5061488731785793,125.0,2.0,12.0,5.0
6.0,9.0,69.06533256817946,999.0,2.0,166.5,79931.74061433447,0.19280411348844745,132.0,2.0269395368183107,28.799057903766347,4.0
6.0,9.0,71.2970354913009,1113.0,1.0,222.6,79931.74061433447,0.25307443658928963,200.0,2.9730604631816893,31.937084628581587,4.0
6.0,9.0,98.19492861734359,1073.0,3.0,178.83333333333334,35362.72108843538,0.6506758077521055,0.0,2.0,45.0,4.0
6.0,8.0,159.15625281472336,1484.0,2.0,212.0,35362.72108843538,0.5061488731785793,404.0,2.0,39.0,4.0
2.0,7.0,69.08456616741967,2414.0,2.0,241.4,35362.72108843538,0.5061488731785793,142.0,1.9730604631816893,75.5367705965037,2.0
1.0,9.0,85.93935189790383,630.0,2.0,210.0,79931.74061433447,0.25307443658928963,0.0,2.0269395368183107,24.245380844115978,4.0
2.0,8.0,0.0,1304.0,2.0,326.0,35362.72108843538,0.36746620961239473,165.0,2.0,34.0,4.0
4.0,10.0,44.098765774634415,1578.0,2.0,315.6,43420.51282051282,0.25307443658928963,32.0,2.0,64.56901336240762,3.0
7.0,9.0,0.0,1456.0,3.0,182.0,35362.72108843538,0.6506758077521055,0.0,2.9730604631816893,4.0,4.0
6.0,8.0,40.613072100234454,1269.0,2.0,211.5,35362.72108843538,0.19280411348844745,0.0,2.0,50.0,3.0
1.0,10.0,0.0,886.0,1.0,221.5,35362.72108843538,0.25307443658928963,244.0,2.0,43.44475277996021,3.0
1.0,7.0,50.81838256117307,720.0,1.0,180.0,35362.72108843538,0.0,638.0,2.0,75.23004454135874,2.0
6.0,11.0,174.0871205585973,3228.0,4.0,322.8,79931.74061433447,0.6506758077521055,630.0,2.9730604631816893,17.507668151378624,5.0
4.0,10.0,33.77625830833523,1820.0,3.0,227.5,35362.72108843538,0.19280411348844745,100.0,2.0269395368183107,72.69170378446562,5.0
6.0,9.0,52.85612186340265,899.0,1.0,179.8,79931.74061433447,0.39760137116281585,64.0,2.0,24.783721601009102,5.0
6.0,9.0,11.92849001866585,912.0,2.0,182.4,35362.72108843538,0.39760137116281585,297.0,2.0,38.70704008722286,3.0
2.0,9.0,39.18161769038999,1218.0,2.0,174.0,35362.72108843538,0.19280411348844745,172.0,2.0,37.0,4.0
7.0,10.0,56.56770773634355,1768.0,3.0,252.57142857142858,79931.74061433447,0.6506758077521055,108.0,2.9730604631816893,5.0,4.0
6.0,9.0,81.68816918625072,1214.0,2.0,202.33333333333334,35362.72108843538,0.3856082269768949,184.0,2.0,45.0,5.0
6.0,12.0,146.47018658591801,1801.0,3.0,300.1666666666667,35362.72108843538,0.7952027423256317,215.0,2.0,32.29138975238772,4.0
2.0,9.0,29.419600676398623,1322.0,4.0,220.33333333333334,35362.72108843538,0.5061488731785793,260.0,2.0,36.0,4.0
2.0,8.0,0.0,1960.0,2.0,196.0,35362.72108843538,0.3856082269768949,0.0,2.0,58.0,4.0
7.0,11.0,53.739322349526375,1911.0,3.0,238.875,79931.74061433447,0.6506758077521055,263.0,2.9730604631816893,16.507668151378624,5.0
6.0,9.0,3.8183202722031897,1218.0,2.0,304.5,79931.74061433447,0.7952027423256317,102.0,2.9730604631816893,1.0,5.0
3.0,12.0,14.475539275000814,1378.0,2.0,196.85714285714286,79931.74061433447,0.3856082269768949,116.0,2.0538790736366215,44.090447656154076,5.0
6.0,8.0,116.40092614807116,1041.0,2.0,173.5,35362.72108843538,0.32533790387605277,312.0,2.0,51.0,5.0
6.0,9.0,71.26051857119526,1363.0,2.0,227.16666666666666,35362.72108843538,0.10239862883718419,534.0,2.9730604631816893,34.875739417552595,5.0
3.0,10.0,0.0,1368.0,2.0,228.0,79931.74061433447,0.6506758077521055,167.0,2.9730604631816893,4.507668151378624,5.0
6.0,8.0,57.161868103393374,864.0,2.0,172.8,35362.72108843538,0.3856082269768949,0.0,2.0,52.0,4.0
6.0,9.0,39.46590432467398,1080.0,2.0,216.0,35362.72108843538,0.5061488731785793,278.0,2.0269395368183107,27.0,4.0
1.0,8.0,0.0,789.0,1.0,157.8,35362.72108843538,0.19280411348844745,112.0,2.0,72.18403563308699,1.0
6.0,13.0,226.86382545760534,2020.0,4.0,224.44444444444446,92690.0,1.1928041134884475,210.0,3.9461209263633785,1.0,5.0
3.0,9.0,0.0,2119.0,3.0,302.7142857142857,35362.72108843538,0.6506758077521055,104.0,2.0,38.0,4.0
7.0,10.0,0.0,2344.0,3.0,334.85714285714283,79931.74061433447,0.9760137116281583,220.0,2.9730604631816893,13.507668151378626,5.0
7.0,9.0,108.82700444617765,1796.0,4.0,256.57142857142856,35362.72108843538,0.6506758077521055,36.0,2.0,12.0,5.0
3.0,12.0,0.0,2080.0,2.0,231.11111111111111,79931.74061433447,0.19280411348844745,145.0,2.9730604631816893,45.5981158075327,5.0
2.0,8.0,0.0,1294.0,2.0,184.85714285714286,35362.72108843538,0.0,544.0,2.0,60.76681513786243,2.0
6.0,9.0,79.76946111117469,1244.0,2.0,207.33333333333334,35362.72108843538,0.25307443658928963,40.0,2.0,53.0,4.0
4.0,10.0,46.86576138555035,1664.0,2.0,237.71428571428572,35362.72108843538,0.3856082269768949,60.0,2.0269395368183107,61.52300445413587,5.0
7.0,13.0,443.3285004236555,4676.0,5.0,425.09090909090907,92690.0,1.102398628837184,614.0,3.9461209263633785,2.5076681513786245,5.0
7.0,10.0,101.68045465607754,2398.0,4.0,299.75,79931.74061433447,1.1928041134884475,299.0,2.9730604631816893,13.507668151378626,5.0
6.0,10.0,0.0,1266.0,2.0,211.0,79931.74061433447,0.5061488731785793,182.0,2.9730604631816893,5.0,5.0
6.0,9.0,44.94869026516794,928.0,1.0,232.0,35362.72108843538,0.25307443658928963,417.0,2.0,32.33739866065947,4.0
7.0,12.0,243.9704438889915,2713.0,4.0,246.63636363636363,92690.0,1.1928041134884475,192.0,3.9461209263633785,2.0,5.0
1.0,8.0,45.3042679069231,605.0,2.0,121.0,35362.72108843538,0.0,144.0,2.0,49.6287884130472,5.0
6.0,7.0,125.14668351933328,2515.0,4.0,279.44444444444446,35362.72108843538,0.6506758077521055,200.0,2.9730604631816893,44.138026724815234,4.0
3.0,9.0,130.66118939040524,1509.0,3.0,301.8,79931.74061433447,0.6506758077521055,224.0,2.9730604631816893,21.507668151378624,5.0
3.0,11.0,0.0,1362.0,2.0,227.0,35362.72108843538,0.6746620961239473,84.0,2.0,51.105783958911324,5.0
6.0,9.0,0.0,827.0,1.0,165.4,35362.72108843538,0.19280411348844745,0.0,2.0,29.398743871688463,5.0
6.0,2.0,0.0,334.0,1.0,167.0,43420.51282051282,0.0,0.0,1.0,62.030672605514496,1.0
7.0,11.0,0.0,1414.0,3.0,235.66666666666666,79931.74061433447,0.7952027423256317,135.0,2.9730604631816893,6.0,5.0
2.0,9.0,174.0315833899912,1347.0,2.0,269.4,35362.72108843538,0.0,233.0,2.0,60.121120261668565,4.0
7.0,10.0,0.0,1724.0,3.0,215.5,79931.74061433447,0.7952027423256317,275.0,2.0,11.507668151378624,5.0
6.0,7.0,66.03643430964605,864.0,1.0,172.8,35362.72108843538,0.3856082269768949,216.0,2.0,38.0,4.0
6.0,8.0,74.07086715065299,1159.0,2.0,165.57142857142858,35362.72108843538,0.25307443658928963,466.0,2.0,42.0,4.0
6.0,11.0,226.61289296573474,1601.0,3.0,266.8333333333333,79931.74061433447,0.6506758077521055,180.0,2.9730604631816893,8.507668151378624,5.0
6.0,12.0,231.12989421062352,1838.0,3.0,229.75,92690.0,1.1928041134884475,338.0,3.9461209263633785,4.0,5.0
7.0,11.0,0.0,2285.0,3.0,285.625,79931.74061433447,1.102398628837184,56.0,2.9730604631816893,10.0,5.0
6.0,10.0,14.995618695695114,1680.0,3.0,240.0,79931.74061433447,0.7952027423256317,151.0,2.9730604631816893,11.507668151378624,5.0
3.0,10.0,97.30994774028389,767.0,2.0,191.75,35362.72108843538,0.39760137116281585,160.0,2.0,12.0,5.0
7.0,10.0,95.78118768039636,1496.0,4.0,213.71428571428572,79931.74061433447,0.6506758077521055,124.0,2.9730604631816893,4.0,5.0
4.0,10.0,147.52314842696003,2183.0,3.0,242.55555555555554,79931.74061433447,0.7592233097678689,0.0,3.0,22.0,4.0
4.0,10.0,35.76818853992144,1635.0,2.0,272.5,35362.72108843538,0.3856082269768949,182.0,2.0,73.70704008722286,4.0
1.0,9.0,98.71515079390156,768.0,2.0,153.6,35362.72108843538,0.3856082269768949,104.0,2.0269395368183107,40.0,5.0
6.0,9.0,16.14831563549136,825.0,2.0,206.25,35362.72108843538,0.5301351615504211,190.0,2.0269395368183107,35.30672605514497,4.0
7.0,10.0,0.0,2094.0,3.0,261.75,79931.74061433447,0.7349324192247895,364.0,2.9730604631816893,6.507668151378625,5.0
3.0,9.0,74.91826703415572,1069.0,2.0,267.25,35362.72108843538,0.6506758077521055,255.0,2.0,33.0,4.0
6.0,8.0,31.62032692695213,928.0,1.0,185.6,35362.72108843538,0.39760137116281585,0.0,2.0,53.0,3.0
6.0,11.0,0.0,1717.0,2.0,245.28571428571428,79931.74061433447,0.9760137116281583,208.0,2.9730604631816893,4.0,5.0
6.0,7.0,0.0,1126.0,2.0,225.2,79931.74061433447,0.6746620961239473,96.0,2.0,34.414080174445715,5.0
7.0,10.0,122.46908724918379,2046.0,4.0,255.75,79931.74061433447,0.885608226976895,382.0,2.9730604631816893,6.507668151378625,5.0
1.0,8.0,0.0,1048.0,1.0,209.6,35362.72108843538,0.19280411348844745,116.0,2.0,74.21470823860149,3.0
6.0,8.0,91.88374220656544,1092.0,2.0,182.0,35362.72108843538,0.39760137116281585,390.0,2.0,53.0,3.0
4.0,7.0,65.39658523528736,1336.0,2.0,190.85714285714286,35362.72108843538,0.10239862883718419,167.0,2.0,75.23004454135874,4.0
7.0,10.0,108.47789098818853,1446.0,4.0,241.0,35362.72108843538,0.5061488731785793,286.0,2.0,13.507668151378626,5.0
3.0,10.0,0.0,1557.0,2.0,222.42857142857142,79931.74061433447,0.7952027423256317,163.0,2.9730604631816893,6.507668151378625,5.0
6.0,8.0,174.49657187561849,1392.0,3.0,278.4,35362.72108843538,0.3856082269768949,95.0,2.0,33.79905790376635,4.0
6.0,8.0,170.6708645480043,1389.0,2.0,231.5,35362.72108843538,0.6506758077521055,278.0,2.0,35.507668151378624,4.0
1.0,8.0,31.917609916328924,996.0,2.0,166.0,35362.72108843538,0.0,144.0,2.0,55.722376389980106,5.0
4.0,10.0,0.0,1674.0,2.0,209.25,35362.72108843538,0.6746620961239473,252.0,2.0,76.24538084411599,5.0
7.0,10.0,102.95322808014527,2295.0,4.0,255.0,79931.74061433447,0.6506758077521055,40.0,2.9730604631816893,14.061345211028994,5.0
3.0,8.0,0.0,1647.0,3.0,274.5,43420.51282051282,0.19280411348844745,202.0,2.0,77.76838529825186,2.0
7.0,12.0,0.0,2504.0,3.0,227.63636363636363,92690.0,1.102398628837184,183.0,2.9730604631816893,4.015336302757248,5.0
6.0,10.0,0.28283853868171777,1535.0,2.0,219.28571428571428,79931.74061433447,0.6506758077521055,0.0,2.9730604631816893,6.0,5.0
4.0,13.0,258.8023856191717,2132.0,3.0,426.4,79931.74061433447,0.7349324192247895,389.0,2.9730604631816893,14.199371935844232,5.0
2.0,8.0,169.36200530109568,943.0,2.0,235.75,35362.72108843538,0.3856082269768949,42.0,2.0,31.0,4.0
2.0,8.0,22.00646318121447,1728.0,2.0,172.8,35362.72108843538,0.3856082269768949,0.0,2.0,45.0,4.0
6.0,9.0,45.56513967365577,864.0,2.0,216.0,79931.74061433447,0.25307443658928963,168.0,2.0,51.0,5.0
7.0,10.0,0.0,1692.0,3.0,282.0,79931.74061433447,0.6506758077521055,322.0,2.0,1.0,4.0
3.0,10.0,0.0,1430.0,3.0,178.75,35362.72108843538,0.5904054846512633,100.0,2.0,10.0,5.0
3.0,9.0,49.87604621334973,1109.0,2.0,221.8,35362.72108843538,0.22293927503886857,35.0,2.0,22.260717146873226,4.0
4.0,8.0,45.37722240815858,1216.0,1.0,202.66666666666666,35362.72108843538,0.19280411348844745,260.0,2.0,61.52300445413587,4.0
4.0,11.0,0.0,1477.0,3.0,246.16666666666666,35362.72108843538,0.19280411348844745,50.0,2.0,71.16869933032974,4.0
3.0,8.0,38.172769796613935,1320.0,2.0,220.0,35362.72108843538,0.6506758077521055,468.0,2.0,44.0,5.0
2.0,10.0,0.0,1392.0,2.0,278.4,79931.74061433447,0.3856082269768949,102.0,2.9730604631816893,3.0,5.0
4.0,8.0,0.0,1795.0,2.0,256.42857142857144,35362.72108843538,0.25307443658928963,0.0,2.0,56.0,3.0
6.0,9.0,65.03667845059536,1429.0,2.0,204.14285714285714,79931.74061433447,0.5061488731785793,326.0,2.0,36.70704008722286,5.0
6.0,11.0,0.0,2042.0,3.0,255.25,92690.0,0.9760137116281583,90.0,3.9461209263633785,1.5076681513786243,5.0
2.0,9.0,136.16798281298938,816.0,2.0,163.2,35362.72108843538,0.0,32.0,2.0269395368183107,20.0,4.0
4.0,15.0,0.0,2775.0,4.0,308.3333333333333,79931.74061433447,0.3856082269768949,607.0,4.0,64.3204921975128,4.0
4.0,8.0,0.0,1573.0,1.0,262.1666666666667,79931.74061433447,0.19280411348844745,174.0,2.0,45.46008908271746,5.0
6.0,11.0,286.39805779581286,2028.0,3.0,289.7142857142857,79931.74061433447,0.9760137116281583,392.0,2.9730604631816893,4.507668151378624,5.0
1.0,10.0,23.93039321719369,838.0,2.0,167.6,43420.51282051282,0.33733104806197367,112.0,2.0269395368183107,51.6287884130472,5.0
1.0,8.0,96.03639843945851,860.0,2.0,215.0,35362.72108843538,0.3856082269768949,0.0,2.0,28.0,4.0
6.0,10.0,215.8586858892039,1473.0,3.0,294.6,92690.0,0.25307443658928963,108.0,2.0,24.768385298251854,5.0
2.0,8.0,0.0,779.0,1.0,194.75,35362.72108843538,0.19280411348844745,0.0,2.0,65.23004454135872,3.0
7.0,10.0,69.29544197702086,1582.0,3.0,263.6666666666667,79931.74061433447,0.6506758077521055,45.0,2.9730604631816893,6.0,5.0
7.0,13.0,262.46616529506684,2296.0,4.0,229.6,92690.0,0.885608226976895,656.0,3.9461209263633785,2.0,5.0
6.0,10.0,106.79242988070966,816.0,2.0,204.0,35362.72108843538,0.6746620961239473,0.0,2.0269395368183107,17.661031178951113,5.0
3.0,9.0,114.30768165060995,848.0,2.0,212.0,79931.74061433447,0.7952027423256317,140.0,2.9730604631816893,7.0,5.0
6.0,8.0,0.0,924.0,1.0,184.8,35362.72108843538,0.19280411348844745,0.0,2.0,35.0,4.0
6.0,11.0,255.3900016311326,1826.0,3.0,260.85714285714283,79931.74061433447,1.1928041134884475,375.0,2.9730604631816893,4.507668151378624,5.0
3.0,10.0,0.0,1368.0,1.0,195.42857142857142,35362.72108843538,0.19280411348844745,158.0,2.0,59.136456564425814,3.0
3.0,10.0,0.0,1402.0,4.0,200.28571428571428,79931.74061433447,1.1928041134884475,136.0,2.9730604631816893,3.5076681513786245,5.0
6.0,8.0,188.12654650138307,1647.0,3.0,235.28571428571428,79931.74061433447,0.7952027423256317,0.0,2.0,33.0,5.0
2.0,9.0,7.161354471903737,1556.0,4.0,259.3333333333333,35362.72108843538,0.7952027423256317,161.0,2.0269395368183107,30.0,4.0
7.0,11.0,91.11240026457376,1904.0,4.0,238.0,92690.0,0.7349324192247895,239.0,2.9730604631816893,5.0,5.0
4.0,9.0,0.0,1375.0,2.0,229.16666666666666,79931.74061433447,0.19280411348844745,288.0,2.0269395368183107,66.59968596792211,4.0
7.0,11.0,121.62111403404273,1915.0,4.0,239.375,79931.74061433447,0.7952027423256317,270.0,2.9730604631816893,18.0,5.0
2.0,10.0,0.0,1200.0,3.0,300.0,79931.74061433447,0.5301351615504211,172.0,2.9730604631816893,5.507668151378624,5.0
6.0,10.0,142.12251855435665,1494.0,3.0,249.0,79931.74061433447,0.6506758077521055,228.0,2.9730604631816893,8.0,5.0
7.0,10.0,49.967568627632176,1986.0,3.0,283.7142857142857,35362.72108843538,0.5061488731785793,231.0,2.0,32.69170378446561,4.0
6.0,8.0,103.5189051575087,1040.0,2.0,173.33333333333334,79931.74061433447,0.3856082269768949,168.0,2.0269395368183107,14.0,4.0
6.0,10.0,78.91646472802442,2008.0,4.0,251.0,92690.0,0.25307443658928963,103.0,2.0269395368183107,35.414080174445715,5.0
3.0,11.0,59.642334647806756,3194.0,3.0,319.4,35362.72108843538,0.32533790387605277,0.0,2.0,44.490761688231956,4.0
6.0,7.0,104.19719566470383,1029.0,2.0,205.8,35362.72108843538,0.25307443658928963,103.0,1.9730604631816893,49.0,4.0
7.0,12.0,154.3216543803849,2153.0,4.0,269.125,92690.0,1.1928041134884475,395.0,2.9730604631816893,10.0,5.0
3.0,9.0,96.48249794880523,1032.0,3.0,172.0,35362.72108843538,0.5061488731785793,0.0,2.0,32.0,4.0
7.0,11.0,165.20380267752387,1872.0,4.0,267.42857142857144,92690.0,0.5904054846512633,282.0,2.9730604631816893,9.0,5.0
6.0,8.0,27.608520588615523,1120.0,1.0,186.66666666666666,35362.72108843538,0.0,30.0,2.0,3.0,5.0
1.0,7.0,19.104740720426513,630.0,2.0,210.0,35362.72108843538,0.0,120.0,2.0,38.0,5.0
1.0,10.0,124.3959043304098,1054.0,2.0,175.66666666666666,79931.74061433447,0.6506758077521055,120.0,2.0269395368183107,47.0,5.0
7.0,9.0,64.62860608877251,1509.0,4.0,215.57142857142858,79931.74061433447,0.7952027423256317,175.0,2.9730604631816893,7.507668151378624,5.0
1.0,9.0,0.0,832.0,1.0,208.0,79931.74061433447,0.3856082269768949,0.0,2.0,56.0,4.0
6.0,12.0,8.804948350880895,1828.0,2.0,203.11111111111111,79931.74061433447,0.7592233097678689,368.0,3.9461209263633785,3.0,5.0
7.0,11.0,156.43086597800036,2262.0,4.0,226.2,79931.74061433447,1.1928041134884475,168.0,2.9730604631816893,7.0,5.0
1.0,4.0,4.512489677825814,864.0,2.0,172.8,35362.72108843538,0.0,100.0,2.0,78.27605344963048,2.0
7.0,10.0,112.00784305076387,2614.0,3.0,290.44444444444446,35362.72108843538,0.6506758077521055,281.0,2.0,24.67636748170836,4.0
6.0,8.0,61.63400535566964,980.0,1.0,163.33333333333334,35362.72108843538,0.3856082269768949,192.0,2.0,33.0,4.0
2.0,9.0,59.39609312316073,1512.0,3.0,378.0,79931.74061433447,0.3856082269768949,32.0,2.9730604631816893,10.0,5.0
7.0,9.0,25.357859581029796,1790.0,4.0,223.75,35362.72108843538,0.6506758077521055,295.0,2.0,38.0,4.0
6.0,9.0,0.0,1116.0,2.0,223.2,35362.72108843538,0.5061488731785793,385.0,2.0,48.0,4.0
6.0,8.0,0.0,1422.0,1.0,237.0,35362.72108843538,0.32533790387605277,36.0,2.0,41.13802672481524,4.0
3.0,9.0,91.2000476822839,1520.0,2.0,217.14285714285714,35362.72108843538,0.23493241922478947,189.0,2.0,46.63035857343661,5.0
7.0,8.0,94.04235993704982,2080.0,4.0,231.11111111111111,43420.51282051282,0.5061488731785793,335.0,2.0,41.0,4.0
3.0,9.0,101.21329274621523,1350.0,3.0,225.0,35362.72108843538,0.6506758077521055,176.0,2.0,46.0,4.0
3.0,8.0,0.0,1750.0,1.0,218.75,92690.0,0.19280411348844745,293.0,2.0,75.3511648030273,3.0
3.0,11.0,3.8439264278858767,1554.0,2.0,259.0,79931.74061433447,0.6506758077521055,229.0,2.9730604631816893,4.0,5.0
6.0,10.0,96.55051593714883,1411.0,2.0,235.16666666666666,35362.72108843538,0.7952027423256317,192.0,2.0269395368183107,33.0,4.0
